,Edad,Trabajo,Estado civil,Educacion,Default,Prestamo vivienda,Prestamo personal,Contacto,Mes,Dia de la semana,Cantidad de contactos,Dias,Anterior,Resultado anterior,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
18823,34,Obrero,casado,basica.6y,desconocido,no,si,telefono,jun,mon,1,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
18824,39,Administrativo,soltero,universitario,desconocido,si,no,telefono,jun,mon,2,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
18825,78,Jubilado,divorciado,basica.6y,no,no,no,telefono,oct,fri,2,999,0,inexistente,-3.4,92.431,-26.9,0.72,5017.5,no
18826,49,Administrativo,casado,basica.9y,no,no,no,celular,nov,mon,1,999,0,inexistente,-0.1,93.2,-42,4.191,5195.8,no
18827,46,Obrero,casado,basica.6y,desconocido,si,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
18828,31,Ama de casa,soltero,universitario,no,no,si,telefono,jun,fri,2,999,0,inexistente,1.4,94.465,-41.8,4.967,5228.1,no
18829,30,Obrero,casado,basica.4y,desconocido,no,no,telefono,may,fri,3,999,1,fallida,-1.8,92.893,-46.2,1.313,5099.1,no
18830,58,Jubilado,casado,curso profesional,desconocido,desconocido,desconocido,telefono,may,tue,1,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
18831,30,Administrativo,soltero,universitario,no,no,no,celular,may,tue,1,6,1,exitosa,-1.8,93.876,-40,0.668,5008.7,no
18832,50,Tecnico,casado,secundario,no,no,no,telefono,jun,mon,2,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
18833,36,Administrativo,divorciado,universitario,no,si,no,celular,jul,mon,1,999,0,inexistente,1.4,93.918,-42.7,4.96,5228.1,no
18834,44,Obrero,casado,desconocido,no,no,no,telefono,jun,thu,1,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
18835,31,Tecnico,soltero,universitario,no,no,no,telefono,jul,thu,1,5,1,exitosa,-1.7,94.215,-40.3,0.899,4991.6,si
18836,41,Tecnico,soltero,curso profesional,no,si,no,telefono,may,thu,3,999,0,inexistente,1.1,93.994,-36.4,4.86,5191,no
18837,48,Obrero,casado,basica.4y,no,no,no,celular,may,mon,3,999,0,inexistente,-1.8,92.893,-46.2,1.244,5099.1,no
18838,32,Administrativo,casado,universitario,no,no,no,celular,jul,wed,2,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18839,38,Obrero,divorciado,basica.9y,no,desconocido,desconocido,celular,jul,fri,2,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,si
18840,45,Tecnico,casado,curso profesional,desconocido,no,no,telefono,jul,wed,6,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18841,59,Jubilado,soltero,secundario,no,si,no,celular,jul,thu,2,999,0,inexistente,1.4,93.918,-42.7,4.958,5228.1,no
18842,38,Ama de casa,casado,basica.6y,desconocido,si,si,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18843,39,Administrativo,casado,universitario,no,si,no,celular,aug,thu,3,999,0,inexistente,1.4,93.444,-36.1,4.968,5228.1,no
18844,49,Administrativo,soltero,secundario,no,si,no,celular,oct,fri,2,999,0,inexistente,-3.4,92.431,-26.9,0.739,5017.5,si
18845,42,Obrero,casado,basica.9y,desconocido,no,no,telefono,jun,tue,1,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
18846,26,Servicios,soltero,secundario,no,no,no,telefono,aug,mon,1,999,3,fallida,-1.7,94.027,-38.3,0.904,4991.6,no
18847,36,Obrero,soltero,secundario,no,no,si,celular,may,wed,2,999,1,fallida,-1.8,92.893,-46.2,1.334,5099.1,si
18848,37,Obrero,casado,basica.9y,no,si,no,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.313,5099.1,no
18849,35,Administrativo,soltero,secundario,no,no,no,telefono,may,fri,1,999,0,inexistente,1.1,93.994,-36.4,4.864,5191,no
18850,34,Obrero,casado,basica.9y,no,si,no,celular,may,mon,2,999,0,inexistente,-1.8,92.893,-46.2,1.244,5099.1,no
18851,36,Autonomo,divorciado,basica.4y,no,no,no,telefono,may,fri,3,999,0,inexistente,1.1,93.994,-36.4,4.864,5191,no
18852,46,Servicios,casado,secundario,no,si,si,telefono,jul,wed,1,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
18853,26,estudiante,soltero,universitario,no,no,si,celular,apr,thu,2,999,0,inexistente,-1.8,93.075,-47.1,1.41,5099.1,si
18854,58,Tecnico,divorciado,curso profesional,desconocido,no,no,celular,aug,wed,6,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,no
18855,29,Autonomo,soltero,secundario,no,si,si,celular,nov,thu,3,999,0,inexistente,-0.1,93.2,-42,4.076,5195.8,no
18856,43,Obrero,casado,basica.9y,no,no,no,telefono,may,thu,3,999,0,inexistente,1.1,93.994,-36.4,4.86,5191,no
18857,30,Tecnico,casado,curso profesional,no,si,si,telefono,jun,mon,1,999,0,inexistente,1.4,94.465,-41.8,4.865,5228.1,no
18858,47,Tecnico,divorciado,secundario,no,si,no,celular,nov,mon,1,999,1,fallida,-3.4,92.649,-30.1,0.722,5017.5,si
18859,51,Autonomo,casado,curso profesional,desconocido,si,si,telefono,may,tue,4,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
18860,29,Administrativo,soltero,universitario,no,no,si,celular,aug,wed,2,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,no
18861,64,desconocido,casado,desconocido,no,no,no,celular,nov,mon,1,3,3,exitosa,-1.1,94.767,-50.8,1.048,4963.6,no
18862,45,Obrero,casado,desconocido,no,no,no,celular,apr,fri,2,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
18863,32,Tecnico,divorciado,secundario,no,no,no,celular,nov,fri,1,999,0,inexistente,-0.1,93.2,-42,4.021,5195.8,no
18864,41,Administrativo,casado,universitario,no,no,no,celular,apr,tue,1,999,0,inexistente,-1.8,93.075,-47.1,1.453,5099.1,si
18865,40,Administrativo,soltero,universitario,no,no,si,celular,aug,thu,5,999,0,inexistente,1.4,93.444,-36.1,4.962,5228.1,no
18866,54,unemployed,casado,basica.9y,no,si,no,celular,oct,wed,1,999,0,inexistente,-3.4,92.431,-26.9,0.735,5017.5,si
18867,41,Gerente,casado,universitario,no,si,si,celular,nov,wed,4,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,no
18868,55,Jubilado,casado,secundario,no,no,no,celular,may,tue,1,999,0,inexistente,-1.8,92.893,-46.2,1.266,5099.1,no
18869,56,Tecnico,divorciado,universitario,no,no,no,celular,nov,fri,2,3,1,exitosa,-3.4,92.649,-30.1,0.716,5017.5,si
18870,42,Ama de casa,soltero,basica.4y,no,no,no,telefono,jun,fri,1,999,0,inexistente,1.4,94.465,-41.8,4.967,5228.1,no
18871,52,Administrativo,casado,secundario,no,desconocido,desconocido,telefono,may,wed,1,999,0,inexistente,1.1,93.994,-36.4,4.859,5191,no
18872,38,Servicios,casado,secundario,desconocido,si,no,telefono,jun,mon,7,999,0,inexistente,1.4,94.465,-41.8,4.865,5228.1,no
18873,25,Obrero,soltero,basica.4y,no,si,si,celular,jul,tue,3,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18874,56,Obrero,casado,basica.9y,desconocido,no,no,telefono,may,wed,3,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18875,31,Obrero,casado,basica.9y,no,si,no,telefono,may,fri,1,999,0,inexistente,1.1,93.994,-36.4,4.864,5191,no
18876,36,Administrativo,casado,universitario,no,si,si,telefono,may,wed,5,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
18877,35,Obrero,casado,basica.6y,no,si,no,telefono,may,fri,6,999,0,inexistente,1.1,93.994,-36.4,4.864,5191,no
18878,40,Obrero,casado,basica.9y,desconocido,no,no,celular,jul,mon,4,999,0,inexistente,1.4,93.918,-42.7,4.96,5228.1,no
18879,33,Gerente,casado,universitario,no,no,no,celular,may,wed,2,999,1,fallida,-1.8,92.893,-46.2,1.334,5099.1,no
18880,35,Administrativo,soltero,universitario,no,si,no,celular,may,mon,1,999,1,fallida,-1.8,92.893,-46.2,1.299,5099.1,no
18881,33,Administrativo,soltero,universitario,no,si,no,celular,jun,tue,3,999,0,inexistente,-2.9,92.963,-40.8,1.262,5076.2,si
18882,31,Autonomo,soltero,universitario,no,no,no,celular,dec,wed,1,999,0,inexistente,-3,92.713,-33,0.715,5023.5,si
18883,49,Obrero,casado,basica.9y,desconocido,no,si,telefono,may,wed,3,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
18884,56,unemployed,divorciado,secundario,no,si,no,telefono,may,wed,1,999,0,inexistente,1.1,93.994,-36.4,4.859,5191,no
18885,30,Servicios,casado,secundario,desconocido,si,si,telefono,may,tue,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18886,41,Administrativo,casado,curso profesional,desconocido,si,no,telefono,may,fri,1,999,0,inexistente,1.1,93.994,-36.4,4.864,5191,no
18887,44,Obrero,casado,curso profesional,desconocido,no,no,celular,jul,tue,20,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
18888,50,Gerente,casado,universitario,no,no,no,celular,nov,tue,1,999,0,inexistente,-0.1,93.2,-42,4.153,5195.8,no
18889,25,Administrativo,soltero,universitario,no,no,no,celular,may,wed,1,999,0,inexistente,-1.8,92.893,-46.2,1.334,5099.1,no
18890,48,Administrativo,soltero,secundario,no,no,no,celular,jul,fri,3,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18891,42,Administrativo,casado,universitario,no,si,no,celular,aug,tue,1,4,1,exitosa,-2.9,92.201,-31.4,0.884,5076.2,si
18892,86,Jubilado,casado,desconocido,desconocido,si,no,celular,sep,tue,1,999,0,inexistente,-1.1,94.199,-37.5,0.877,4963.6,si
18893,36,Tecnico,casado,curso profesional,desconocido,si,no,telefono,may,thu,2,999,0,inexistente,1.1,93.994,-36.4,4.86,5191,no
18894,32,Tecnico,casado,secundario,no,no,no,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.313,5099.1,no
18895,25,estudiante,soltero,secundario,no,si,si,celular,jun,tue,2,6,3,exitosa,-1.7,94.055,-39.8,0.761,4991.6,si
18896,35,Tecnico,divorciado,curso profesional,no,no,no,celular,jun,wed,1,13,2,fallida,-1.7,94.055,-39.8,0.739,4991.6,no
18897,53,Obrero,casado,basica.9y,desconocido,si,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
18898,27,Tecnico,soltero,secundario,no,si,no,telefono,may,thu,2,999,0,inexistente,1.1,93.994,-36.4,4.855,5191,no
18899,38,Administrativo,casado,universitario,no,si,no,telefono,may,fri,2,999,0,inexistente,1.1,93.994,-36.4,4.859,5191,no
18900,36,Obrero,casado,secundario,no,no,no,telefono,jun,thu,1,999,0,inexistente,1.4,94.465,-41.8,4.866,5228.1,no
18901,33,Administrativo,soltero,universitario,no,no,no,celular,aug,wed,1,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,no
18902,49,Tecnico,casado,curso profesional,no,si,no,telefono,jun,thu,2,999,0,inexistente,1.4,94.465,-41.8,4.958,5228.1,no
18903,44,Obrero,casado,basica.6y,no,no,no,celular,aug,tue,2,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
18904,40,Administrativo,divorciado,universitario,desconocido,si,no,celular,aug,tue,11,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
18905,31,Obrero,casado,basica.9y,no,si,no,telefono,jun,tue,1,999,0,inexistente,1.4,94.465,-41.8,4.864,5228.1,no
18906,60,Jubilado,casado,universitario,desconocido,si,si,celular,aug,mon,3,999,0,inexistente,1.4,93.444,-36.1,4.97,5228.1,no
18907,27,Autonomo,soltero,universitario,no,no,no,celular,may,thu,2,999,0,inexistente,-1.8,92.893,-46.2,1.266,5099.1,no
18908,60,Jubilado,divorciado,secundario,desconocido,si,si,celular,jul,tue,2,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
18909,42,Obrero,casado,basica.6y,desconocido,no,no,celular,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
18910,26,Administrativo,casado,universitario,no,si,si,telefono,may,fri,1,999,0,inexistente,1.1,93.994,-36.4,4.855,5191,no
18911,26,Administrativo,soltero,secundario,no,si,si,celular,jun,fri,2,999,0,inexistente,-2.9,92.963,-40.8,1.268,5076.2,no
18912,39,Servicios,casado,secundario,desconocido,no,no,telefono,may,tue,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18913,45,Gerente,casado,basica.9y,desconocido,si,no,celular,may,mon,1,999,0,inexistente,-1.8,92.893,-46.2,1.299,5099.1,no
18914,29,Obrero,casado,desconocido,desconocido,no,no,telefono,jun,wed,2,999,0,inexistente,1.4,94.465,-41.8,4.962,5228.1,no
18915,56,Ama de casa,divorciado,secundario,no,si,no,celular,nov,thu,6,999,1,fallida,-0.1,93.2,-42,4.076,5195.8,no
18916,36,Obrero,casado,basica.6y,no,si,no,celular,nov,wed,1,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,no
18917,53,Jubilado,casado,secundario,no,no,no,celular,nov,fri,3,999,0,inexistente,-0.1,93.2,-42,4.021,5195.8,no
18918,36,Administrativo,casado,universitario,no,no,no,celular,oct,wed,1,999,0,inexistente,-3.4,92.431,-26.9,0.735,5017.5,si
18919,31,Administrativo,casado,universitario,no,si,no,celular,jul,mon,1,999,0,inexistente,1.4,93.918,-42.7,4.96,5228.1,no
18920,29,Tecnico,soltero,secundario,no,si,no,celular,aug,thu,3,999,0,inexistente,1.4,93.444,-36.1,4.968,5228.1,no
18921,38,Tecnico,casado,basica.9y,no,si,no,telefono,jun,tue,1,999,0,inexistente,1.4,94.465,-41.8,4.864,5228.1,no
18922,24,Administrativo,casado,secundario,no,no,si,telefono,may,mon,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18923,37,Servicios,casado,secundario,no,no,no,celular,may,fri,2,999,0,inexistente,-1.8,92.893,-46.2,1.25,5099.1,no
18924,58,Administrativo,casado,secundario,no,si,no,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.313,5099.1,no
18925,61,Administrativo,casado,secundario,no,si,no,celular,nov,wed,1,21,5,fallida,-1.1,94.767,-50.8,1.044,4963.6,si
18926,36,Tecnico,casado,universitario,no,no,no,telefono,may,tue,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18927,37,Obrero,casado,basica.9y,desconocido,no,no,telefono,may,tue,5,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18928,42,Autonomo,casado,curso profesional,no,si,no,telefono,jun,tue,4,999,0,inexistente,1.4,94.465,-41.8,4.958,5228.1,no
18929,32,Ama de casa,casado,basica.9y,no,no,no,telefono,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.966,5228.1,no
18930,56,Administrativo,casado,universitario,desconocido,si,no,celular,aug,tue,2,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
18931,31,Servicios,soltero,secundario,no,si,no,celular,nov,thu,2,999,0,inexistente,-0.1,93.2,-42,4.076,5195.8,no
18932,39,Autonomo,divorciado,secundario,no,no,no,celular,sep,tue,1,3,1,exitosa,-3.4,92.379,-29.8,0.788,5017.5,si
18933,41,Administrativo,divorciado,secundario,no,no,no,telefono,may,tue,3,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18934,41,Obrero,casado,basica.4y,desconocido,si,no,telefono,may,thu,2,999,0,inexistente,1.1,93.994,-36.4,4.86,5191,no
18935,68,Jubilado,casado,basica.4y,no,si,si,celular,may,fri,1,6,1,exitosa,-1.8,93.876,-40,0.684,5008.7,si
18936,32,Tecnico,soltero,curso profesional,no,no,no,celular,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.968,5228.1,no
18937,46,Obrero,casado,basica.4y,no,no,no,celular,may,thu,1,999,0,inexistente,-1.8,92.893,-46.2,1.266,5099.1,no
18938,40,Ama de casa,casado,basica.6y,no,si,no,celular,jul,wed,2,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
18939,36,Ama de casa,casado,basica.4y,no,si,no,telefono,may,wed,1,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
18940,33,Obrero,soltero,basica.9y,no,no,si,celular,jul,tue,2,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18941,45,Servicios,casado,basica.4y,no,desconocido,desconocido,celular,apr,mon,3,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
18942,43,Autonomo,divorciado,basica.9y,no,si,no,celular,may,wed,2,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
18943,53,Administrativo,casado,universitario,no,si,si,celular,jul,wed,1,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18944,21,Administrativo,soltero,secundario,no,si,no,celular,apr,wed,1,999,0,inexistente,-1.8,93.075,-47.1,1.415,5099.1,no
18945,48,Empresario,casado,universitario,no,no,no,celular,apr,thu,1,999,0,inexistente,-1.8,93.075,-47.1,1.365,5099.1,si
18946,57,Jubilado,casado,basica.4y,no,no,si,celular,jun,mon,1,999,0,inexistente,-2.9,92.963,-40.8,1.26,5076.2,no
18947,46,Servicios,casado,secundario,no,no,no,celular,apr,mon,4,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
18948,29,Administrativo,soltero,universitario,no,si,no,celular,sep,thu,2,8,2,exitosa,-1.1,94.199,-37.5,0.878,4963.6,no
18949,58,Gerente,divorciado,universitario,no,no,no,celular,nov,wed,1,5,1,exitosa,-0.1,93.2,-42,4.12,5195.8,si
18950,30,Servicios,casado,basica.6y,no,si,no,celular,jul,mon,2,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18951,48,Empresario,casado,universitario,no,no,no,celular,aug,fri,1,999,0,inexistente,1.4,93.444,-36.1,4.966,5228.1,no
18952,36,estudiante,soltero,basica.9y,desconocido,si,si,celular,may,thu,3,999,0,inexistente,-1.8,92.893,-46.2,1.327,5099.1,no
18953,43,Gerente,casado,universitario,no,no,no,celular,jun,thu,1,999,0,inexistente,-1.7,94.055,-39.8,0.742,4991.6,no
18954,41,Gerente,casado,universitario,no,si,no,telefono,jun,fri,1,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
18955,30,Gerente,soltero,universitario,no,si,no,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.25,5099.1,si
18956,30,Ama de casa,casado,basica.6y,no,si,no,celular,aug,mon,5,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
18957,32,Servicios,casado,secundario,desconocido,si,no,telefono,jun,wed,2,999,0,inexistente,1.4,94.465,-41.8,4.864,5228.1,no
18958,35,Gerente,casado,basica.9y,no,si,no,telefono,jun,fri,3,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
18959,36,Tecnico,soltero,curso profesional,no,si,si,celular,aug,tue,3,999,0,inexistente,1.4,93.444,-36.1,4.966,5228.1,no
18960,59,Empresario,casado,basica.9y,no,si,si,telefono,may,wed,10,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18961,33,Administrativo,casado,universitario,no,si,no,celular,aug,fri,1,999,0,inexistente,1.4,93.444,-36.1,4.966,5228.1,no
18962,51,Ama de casa,casado,desconocido,no,si,no,celular,aug,fri,1,999,0,inexistente,-2.9,92.201,-31.4,0.881,5076.2,no
18963,44,Tecnico,soltero,curso profesional,no,si,si,telefono,may,tue,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18964,44,Administrativo,divorciado,secundario,no,si,si,celular,may,fri,2,999,0,inexistente,-1.8,92.893,-46.2,1.313,5099.1,no
18965,28,Servicios,soltero,basica.6y,no,no,no,celular,jun,wed,2,4,1,exitosa,-2.9,92.963,-40.8,1.26,5076.2,si
18966,43,Administrativo,divorciado,secundario,no,no,no,telefono,may,mon,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18967,31,Servicios,soltero,basica.9y,no,no,no,telefono,may,fri,5,999,0,inexistente,1.1,93.994,-36.4,4.864,5191,si
18968,33,Administrativo,casado,universitario,no,no,no,celular,oct,fri,1,999,0,inexistente,-0.1,93.798,-40.4,4.76,5195.8,no
18969,33,Obrero,soltero,curso profesional,no,no,no,celular,may,tue,6,999,0,inexistente,-1.8,92.893,-46.2,1.291,5099.1,no
18970,31,Tecnico,casado,curso profesional,no,no,no,celular,aug,tue,1,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
18971,37,Administrativo,casado,secundario,no,si,no,celular,may,tue,4,999,1,fallida,-1.8,92.893,-46.2,1.291,5099.1,no
18972,30,Servicios,soltero,secundario,no,si,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
18973,30,Administrativo,soltero,universitario,no,no,si,celular,jul,tue,2,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
18974,53,Administrativo,casado,universitario,desconocido,si,no,celular,may,wed,1,999,1,fallida,-1.8,92.893,-46.2,1.334,5099.1,no
18975,48,Obrero,casado,basica.6y,desconocido,no,no,celular,apr,fri,2,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
18976,45,Administrativo,casado,desconocido,desconocido,no,no,celular,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18977,43,unemployed,casado,secundario,no,si,no,celular,jul,mon,3,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18978,38,Administrativo,soltero,desconocido,no,si,no,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.313,5099.1,no
18979,35,Obrero,casado,basica.6y,no,no,no,telefono,may,thu,1,999,0,inexistente,1.1,93.994,-36.4,4.855,5191,no
18980,33,Autonomo,casado,basica.9y,no,si,no,telefono,jun,mon,3,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
18981,36,Gerente,casado,universitario,no,no,no,celular,aug,tue,2,999,0,inexistente,1.4,93.444,-36.1,4.966,5228.1,no
18982,50,Obrero,casado,desconocido,desconocido,si,no,celular,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.958,5228.1,no
18983,57,Jubilado,casado,secundario,no,no,no,celular,aug,fri,9,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,no
18984,37,Administrativo,casado,universitario,no,no,si,telefono,may,wed,1,999,0,inexistente,1.1,93.994,-36.4,4.859,5191,no
18985,32,Administrativo,casado,secundario,no,no,no,celular,jul,wed,4,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
18986,68,Tecnico,casado,desconocido,no,no,no,celular,dec,thu,4,999,0,inexistente,-3,92.713,-33,0.712,5023.5,no
18987,36,Administrativo,divorciado,universitario,desconocido,si,si,celular,jul,wed,1,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
18988,37,unemployed,casado,universitario,no,desconocido,desconocido,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.25,5099.1,no
18989,40,Administrativo,soltero,secundario,no,no,si,telefono,jun,tue,1,999,0,inexistente,1.4,94.465,-41.8,4.864,5228.1,no
18990,57,Obrero,casado,basica.4y,no,si,no,telefono,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
18991,47,Obrero,divorciado,basica.9y,no,no,si,telefono,may,fri,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18992,33,Obrero,divorciado,basica.9y,no,si,si,celular,may,fri,3,999,0,inexistente,-1.8,92.893,-46.2,1.25,5099.1,no
18993,40,Servicios,casado,secundario,desconocido,no,no,telefono,may,mon,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18994,56,Obrero,casado,basica.9y,no,si,no,celular,nov,thu,1,999,1,fallida,-0.1,93.2,-42,4.076,5195.8,si
18995,24,Servicios,casado,secundario,no,si,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
18996,50,Jubilado,casado,basica.4y,desconocido,si,no,telefono,may,thu,4,999,0,inexistente,1.1,93.994,-36.4,4.86,5191,no
18997,34,Administrativo,casado,universitario,desconocido,no,no,celular,jul,wed,1,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
18998,56,Administrativo,casado,basica.9y,no,si,no,celular,jun,fri,1,999,1,fallida,-2.9,92.963,-40.8,1.268,5076.2,no
